,unit_number,time,operational_setting_1,operations_setting_2,operational_setting_3,_sensor_1,_sensor_2,_sensor_3,_sensor_4,_sensor_5,_sensor_6,_sensor_7,_sensor_8,_sensor_9,_sensor_10,_sensor_11,_sensor_12,_sensor_13,_sensor_14,_sensor_15,_sensor_16,_sensor_17,_sensor_18,_sensor_19,_sensor_20,_sensor_21,anomaly
11249,56,270,0.0005,-0.0003,100.0,518.67,643.01,1609.22,1434.45,14.62,21.61,551.93,2388.16,9143.71,1.3,48.04,520.16,2388.15,8207.81,8.5323,0.03,397,2388,100.0,38.5,23.0339,-1
11250,56,271,0.0002,0.0001,100.0,518.67,643.79,1599.14,1431.03,14.62,21.61,551.48,2388.19,9149.52,1.3,48.14,519.85,2388.15,8204.72,8.5201,0.03,398,2388,100.0,38.49,23.029,-1
11251,56,272,0.0013,0.0002,100.0,518.67,643.44,1602.04,1436.92,14.62,21.61,552.32,2388.16,9153.6,1.3,48.0,519.69,2388.15,8210.46,8.5384,0.03,397,2388,100.0,38.56,23.0985,-1
11252,56,273,0.0014,0.0005,100.0,518.67,643.49,1601.45,1425.42,14.62,21.61,551.76,2388.23,9150.59,1.3,48.1,519.74,2388.2,8215.73,8.4896,0.03,398,2388,100.0,38.37,23.1312,-1
11253,56,274,-0.0017,-0.0002,100.0,518.67,643.53,1598.48,1430.65,14.62,21.61,551.6,2388.15,9154.78,1.3,48.0,519.92,2388.18,8212.77,8.546,0.03,397,2388,100.0,38.72,23.106,-1
11254,56,275,-0.0058,0.0001,100.0,518.67,644.09,1600.47,1427.24,14.62,21.61,551.44,2388.16,9145.5,1.3,48.16,519.87,2388.19,8217.25,8.5243,0.03,396,2388,100.0,38.27,23.0597,-1
11384,57,130,-0.0014,0.0002,100.0,518.67,643.41,1600.26,1420.7,14.62,21.61,552.04,2388.33,9037.55,1.3,48.0,519.95,2388.28,8108.87,8.5241,0.03,395,2388,100.0,38.42,23.2014,-1
11385,57,131,0.0008,0.0005,100.0,518.67,643.64,1593.38,1435.94,14.62,21.61,551.86,2388.29,9038.74,1.3,48.03,520.04,2388.27,8111.42,8.4988,0.03,396,2388,100.0,38.43,23.205,-1
11386,57,132,0.0026,-0.0005,100.0,518.67,643.19,1599.21,1425.07,14.62,21.61,551.14,2388.28,9036.16,1.3,48.17,519.77,2388.3,8112.13,8.5256,0.03,397,2388,100.0,38.41,23.0338,-1
11387,57,133,-0.0024,-0.0002,100.0,518.67,643.47,1605.28,1423.89,14.62,21.61,551.23,2388.3,9038.97,1.3,48.12,519.77,2388.29,8110.3,8.4876,0.03,395,2388,100.0,38.47,23.0866,-1
11388,57,134,0.0006,-0.0004,100.0,518.67,643.65,1597.0,1425.54,14.62,21.61,551.67,2388.31,9038.17,1.3,48.4,519.67,2388.29,8109.82,8.5187,0.03,396,2388,100.0,38.31,23.0414,-1
11389,57,135,-0.0023,0.0001,100.0,518.67,643.61,1604.87,1428.42,14.62,21.61,551.73,2388.32,9031.44,1.3,48.22,519.1,2388.32,8108.19,8.5308,0.03,396,2388,100.0,38.43,23.1252,-1
11390,57,136,-0.0022,-0.0005,100.0,518.67,643.79,1601.69,1430.32,14.62,21.61,551.12,2388.34,9035.03,1.3,48.37,518.94,2388.29,8108.52,8.5266,0.03,395,2388,100.0,38.18,23.1046,-1
11391,57,137,-0.0004,-0.0003,100.0,518.67,644.15,1596.45,1432.49,14.62,21.61,550.95,2388.32,9036.5,1.3,48.26,519.07,2388.28,8108.28,8.5533,0.03,394,2388,100.0,38.24,23.0412,-1
11530,58,139,0.002,-0.0003,100.0,518.67,643.03,1603.67,1420.72,14.62,21.61,551.22,2388.28,9043.83,1.3,48.07,519.78,2388.27,8122.59,8.4786,0.03,397,2388,100.0,38.65,23.1517,-1
11533,58,142,0.0015,0.0,100.0,518.67,643.04,1591.57,1428.33,14.62,21.61,551.81,2388.32,9046.59,1.3,48.11,519.98,2388.32,8124.79,8.4973,0.03,396,2388,100.0,38.29,23.0459,-1
11535,58,144,-0.0042,-0.0003,100.0,518.67,644.19,1597.88,1424.43,14.62,21.61,550.8,2388.31,9044.79,1.3,48.15,520.05,2388.27,8119.98,8.5146,0.03,397,2388,100.0,38.55,22.9495,-1
11536,58,145,0.0009,-0.0,100.0,518.67,644.02,1602.9,1436.66,14.62,21.61,551.06,2388.28,9048.86,1.3,48.17,519.55,2388.23,8122.8,8.5286,0.03,396,2388,100.0,38.32,23.0548,-1
11537,58,146,0.0042,0.0004,100.0,518.67,643.6,1604.72,1430.55,14.62,21.61,551.31,2388.34,9039.32,1.3,48.02,519.65,2388.26,8115.48,8.5056,0.03,396,2388,100.0,38.46,23.1961,-1
11538,58,147,-0.0028,0.0002,100.0,518.67,643.75,1593.77,1438.22,14.62,21.61,551.29,2388.28,9047.79,1.3,48.33,519.77,2388.33,8119.76,8.519,0.03,395,2388,100.0,38.29,23.185,-1
11556,59,18,0.0007,0.0003,100.0,518.67,642.66,1582.76,1401.69,14.62,21.6,554.44,2387.98,9055.75,1.3,47.09,522.85,2387.96,8137.83,8.4325,0.03,391,2388,100.0,39.1,23.4539,-1
11558,59,20,-0.0019,0.0005,100.0,518.67,642.3,1584.6,1396.49,14.62,21.6,554.45,2387.98,9052.58,1.3,47.06,522.53,2388.03,8139.59,8.4255,0.03,391,2388,100.0,39.25,23.5442,-1
11569,59,31,0.0015,-0.0003,100.0,518.67,642.0,1589.11,1395.91,14.62,21.6,554.56,2388.01,9058.0,1.3,47.09,522.53,2388.07,8143.7,8.381,0.03,391,2388,100.0,38.91,23.4557,-1
11572,59,34,0.0014,0.0005,100.0,518.67,642.08,1583.01,1392.14,14.62,21.6,554.48,2388.02,9061.14,1.3,47.1,522.31,2388.04,8134.0,8.4044,0.03,391,2388,100.0,39.1,23.4074,-1
11617,59,79,-0.0009,-0.0003,100.0,518.67,642.35,1585.13,1406.59,14.62,21.6,553.73,2388.02,9066.28,1.3,47.19,522.28,2387.99,8139.15,8.3441,0.03,389,2388,100.0,39.19,23.4185,-1
11621,59,83,0.0026,0.0002,100.0,518.67,642.43,1583.33,1397.74,14.62,21.6,554.23,2387.97,9056.27,1.3,47.29,522.54,2388.0,8139.35,8.3727,0.03,393,2388,100.0,39.09,23.418,-1
11766,59,228,-0.0,-0.0001,100.0,518.67,643.58,1599.79,1432.85,14.62,21.61,551.3,2388.22,9068.13,1.3,48.08,519.36,2388.2,8135.62,8.5353,0.03,396,2388,100.0,38.56,23.0203,-1
11767,59,229,0.0016,-0.0001,100.0,518.67,643.62,1602.36,1429.64,14.62,21.61,551.35,2388.22,9073.2,1.3,48.41,519.44,2388.26,8143.48,8.5208,0.03,396,2388,100.0,38.38,23.0154,-1
11768,59,230,-0.0016,-0.0004,100.0,518.67,643.93,1597.9,1429.54,14.62,21.61,551.33,2388.28,9066.11,1.3,48.14,518.99,2388.27,8138.19,8.5105,0.03,397,2388,100.0,38.51,23.0253,-1
11769,59,231,0.002,-0.0004,100.0,518.67,643.47,1599.56,1425.87,14.62,21.61,550.88,2388.28,9063.69,1.3,48.14,519.09,2388.24,8141.32,8.5155,0.03,395,2388,100.0,38.44,23.0258,-1
11933,60,164,-0.0006,0.0003,100.0,518.67,643.44,1600.31,1424.57,14.62,21.61,551.36,2388.16,9116.28,1.3,48.0,519.82,2388.16,8185.82,8.532,0.03,397,2388,100.0,38.5,23.113,-1
11936,60,167,0.0025,0.0001,100.0,518.67,643.25,1599.64,1431.86,14.62,21.61,551.67,2388.18,9127.94,1.3,47.91,520.02,2388.18,8197.31,8.5475,0.03,396,2388,100.0,38.44,23.0666,-1
11937,60,168,-0.0013,-0.0005,100.0,518.67,643.27,1605.39,1424.66,14.62,21.61,551.99,2388.19,9120.77,1.3,48.07,519.95,2388.18,8194.39,8.5478,0.03,394,2388,100.0,38.43,23.0102,-1
11938,60,169,-0.0002,-0.0005,100.0,518.67,643.0,1604.8,1427.89,14.62,21.61,551.78,2388.21,9132.96,1.3,47.96,519.55,2388.22,8201.01,8.5028,0.03,394,2388,100.0,38.4,23.0611,-1
11939,60,170,0.0038,-0.0004,100.0,518.67,643.52,1605.43,1428.3,14.62,21.61,552.02,2388.19,9131.61,1.3,48.26,520.38,2388.23,8201.18,8.5246,0.03,395,2388,100.0,38.56,23.0791,-1
11940,60,171,-0.0013,-0.0005,100.0,518.67,643.9,1599.63,1424.11,14.62,21.61,551.35,2388.17,9144.09,1.3,48.19,519.53,2388.17,8200.31,8.52,0.03,397,2388,100.0,38.41,23.0279,-1
11941,60,172,-0.0005,0.0004,100.0,518.67,643.62,1605.19,1434.09,14.62,21.61,551.21,2388.18,9141.47,1.3,48.04,520.44,2388.22,8205.47,8.5322,0.03,396,2388,100.0,38.23,22.954,-1
11951,61,10,-0.0011,-0.0004,100.0,518.67,642.0,1580.05,1391.52,14.62,21.61,554.61,2387.96,9059.7,1.3,46.95,522.99,2387.93,8146.36,8.38,0.03,390,2388,100.0,39.21,23.5685,-1
11952,61,11,-0.0037,-0.0004,100.0,518.67,642.05,1575.01,1401.0,14.62,21.6,554.23,2387.97,9056.57,1.3,47.01,523.0,2388.03,8140.96,8.3805,0.03,392,2388,100.0,38.96,23.3606,-1
11971,61,30,0.0001,0.0001,100.0,518.67,642.08,1585.37,1401.37,14.62,21.6,554.43,2388.01,9063.39,1.3,47.05,522.98,2388.01,8151.15,8.3939,0.03,392,2388,100.0,38.96,23.4509,-1
11975,61,34,-0.0042,-0.0002,100.0,518.67,641.99,1584.07,1403.92,14.62,21.6,554.38,2388.0,9065.63,1.3,47.15,522.54,2387.96,8141.86,8.4201,0.03,390,2388,100.0,39.11,23.4399,-1
11981,61,40,-0.0035,-0.0002,100.0,518.67,641.85,1583.34,1400.9,14.62,21.6,554.79,2387.93,9060.33,1.3,47.02,522.32,2387.97,8146.48,8.3994,0.03,393,2388,100.0,39.08,23.3248,-1
11996,61,55,0.0019,-0.0005,100.0,518.67,641.72,1585.31,1398.49,14.62,21.6,555.09,2387.98,9058.83,1.3,47.09,522.33,2388.04,8143.65,8.4087,0.03,391,2388,100.0,38.92,23.425,-1
12000,61,59,0.0005,0.0,100.0,518.67,641.83,1578.49,1399.7,14.62,21.6,554.14,2388.03,9060.23,1.3,47.28,522.14,2387.99,8139.62,8.376,0.03,393,2388,100.0,39.1,23.372,-1
12004,61,63,0.0025,0.0003,100.0,518.67,642.33,1578.93,1394.74,14.62,21.6,555.39,2388.03,9055.95,1.3,47.17,522.47,2388.0,8142.41,8.3907,0.03,392,2388,100.0,38.92,23.3971,-1
12006,61,65,-0.0005,0.0004,100.0,518.67,641.92,1593.04,1400.82,14.62,21.6,554.8,2388.01,9060.45,1.3,47.05,522.58,2388.02,8146.9,8.3848,0.03,391,2388,100.0,39.13,23.4534,-1
12024,61,83,-0.0014,-0.0003,100.0,518.67,642.04,1583.72,1397.8,14.62,21.6,555.02,2388.04,9061.62,1.3,47.11,521.92,2388.02,8140.37,8.4119,0.03,392,2388,100.0,39.05,23.4335,-1
12117,61,176,0.0,-0.0003,100.0,518.67,643.43,1596.56,1431.19,14.62,21.61,551.45,2388.27,9042.44,1.3,48.16,519.8,2388.28,8116.74,8.5378,0.03,396,2388,100.0,38.52,23.1043,-1
12119,61,178,-0.0066,0.0001,100.0,518.67,643.61,1595.91,1420.18,14.62,21.61,551.92,2388.27,9036.28,1.3,47.95,519.76,2388.3,8115.33,8.461,0.03,396,2388,100.0,38.58,23.1987,-1
12120,61,179,-0.0006,0.0003,100.0,518.67,643.28,1598.9,1428.14,14.62,21.61,550.75,2388.28,9041.05,1.3,48.19,519.7,2388.26,8113.12,8.4991,0.03,395,2388,100.0,38.66,23.0977,-1
12121,61,180,-0.0009,-0.0004,100.0,518.67,643.52,1599.75,1421.91,14.62,21.61,550.73,2388.27,9043.28,1.3,48.02,519.33,2388.36,8113.01,8.5139,0.03,394,2388,100.0,38.45,23.004,-1
12122,61,181,0.001,-0.0005,100.0,518.67,643.78,1604.19,1420.72,14.62,21.61,552.09,2388.3,9044.23,1.3,48.1,519.44,2388.23,8113.37,8.5026,0.03,395,2388,100.0,38.46,23.1098,-1
12123,61,182,0.0018,0.0003,100.0,518.67,644.06,1606.3,1430.19,14.62,21.61,551.3,2388.3,9038.76,1.3,48.19,519.72,2388.33,8116.31,8.5286,0.03,396,2388,100.0,38.6,22.9853,-1
12124,61,183,0.0014,0.0,100.0,518.67,643.48,1609.91,1423.4,14.62,21.61,551.48,2388.28,9034.33,1.3,48.21,519.65,2388.31,8113.64,8.5365,0.03,395,2388,100.0,38.55,23.1324,-1
12125,61,184,0.0009,-0.0005,100.0,518.67,643.93,1596.35,1425.73,14.62,21.61,551.31,2388.26,9038.33,1.3,48.25,519.62,2388.32,8111.09,8.5217,0.03,396,2388,100.0,38.53,23.1414,-1
12126,61,185,-0.0049,0.0,100.0,518.67,643.39,1604.83,1426.0,14.62,21.61,551.12,2388.26,9038.93,1.3,48.23,519.82,2388.27,8109.39,8.519,0.03,397,2388,100.0,38.34,22.984,-1
12294,62,168,0.0011,0.0002,100.0,518.67,643.27,1601.12,1424.28,14.62,21.61,552.38,2388.32,9044.7,1.3,47.87,519.51,2388.29,8121.97,8.4991,0.03,397,2388,100.0,38.47,23.0546,-1
12295,62,169,-0.0025,0.0001,100.0,518.67,642.75,1607.03,1420.12,14.62,21.61,551.76,2388.31,9044.8,1.3,48.25,520.12,2388.28,8120.26,8.5283,0.03,395,2388,100.0,38.52,23.0111,-1
12296,62,170,0.0021,0.0003,100.0,518.67,643.72,1598.12,1425.68,14.62,21.61,551.62,2388.31,9045.19,1.3,48.29,520.07,2388.33,8120.27,8.5269,0.03,396,2388,100.0,38.46,23.0544,-1
12297,62,171,-0.0019,0.0004,100.0,518.67,643.44,1599.43,1424.08,14.62,21.61,552.14,2388.25,9050.31,1.3,48.21,520.26,2388.21,8126.35,8.5255,0.03,394,2388,100.0,38.39,23.0042,-1
12298,62,172,-0.001,-0.0003,100.0,518.67,643.78,1601.16,1423.58,14.62,21.61,552.07,2388.31,9049.98,1.3,48.04,519.63,2388.28,8127.36,8.5055,0.03,395,2388,100.0,38.41,23.0184,-1
12299,62,173,-0.0001,-0.0004,100.0,518.67,643.67,1601.42,1431.48,14.62,21.61,552.49,2388.29,9045.5,1.3,48.12,519.87,2388.31,8116.93,8.5266,0.03,395,2388,100.0,38.48,23.1565,-1
12300,62,174,-0.0011,0.0006,100.0,518.67,643.51,1601.38,1425.56,14.62,21.61,551.09,2388.31,9047.5,1.3,48.06,519.49,2388.32,8118.4,8.5124,0.03,395,2388,100.0,38.5,23.0207,-1
12301,62,175,-0.0005,-0.0004,100.0,518.67,643.23,1598.92,1429.41,14.62,21.61,551.33,2388.26,9050.64,1.3,48.26,519.81,2388.29,8118.85,8.5292,0.03,397,2388,100.0,38.45,22.9532,-1
12302,62,176,0.0026,-0.0002,100.0,518.67,643.37,1600.36,1432.64,14.62,21.61,551.45,2388.3,9043.24,1.3,48.01,520.05,2388.29,8116.48,8.5216,0.03,394,2388,100.0,38.3,23.0983,-1
12305,62,179,0.003,-0.0002,100.0,518.67,643.54,1603.55,1423.67,14.62,21.61,550.96,2388.28,9043.93,1.3,48.27,519.84,2388.37,8119.37,8.5452,0.03,395,2388,100.0,38.64,23.0212,-1
12306,62,180,-0.0026,-0.0002,100.0,518.67,643.49,1595.1,1427.51,14.62,21.61,551.09,2388.28,9037.02,1.3,48.16,519.68,2388.31,8123.28,8.5442,0.03,396,2388,100.0,38.35,23.0042,-1
12469,63,163,-0.0007,-0.0001,100.0,518.67,643.39,1604.5,1418.66,14.62,21.61,551.81,2388.1,9145.05,1.3,48.03,520.56,2388.09,8208.25,8.481,0.03,397,2388,100.0,38.48,23.0691,-1
12470,63,164,-0.0001,-0.0004,100.0,518.67,643.98,1594.28,1419.49,14.62,21.61,552.34,2388.19,9148.57,1.3,47.83,520.64,2388.11,8216.48,8.5034,0.03,396,2388,100.0,38.7,23.279,-1
12471,63,165,-0.0031,0.0001,100.0,518.67,643.11,1602.24,1431.99,14.62,21.61,551.34,2388.09,9146.53,1.3,47.93,520.33,2388.14,8216.44,8.5004,0.03,397,2388,100.0,38.61,23.1844,-1
12472,63,166,-0.0008,0.0003,100.0,518.67,643.73,1600.61,1420.36,14.62,21.61,552.16,2388.15,9147.86,1.3,47.83,519.97,2388.18,8220.55,8.537,0.03,396,2388,100.0,38.43,23.0615,-1
12473,63,167,0.0033,-0.0001,100.0,518.67,643.86,1603.43,1421.77,14.62,21.61,552.17,2388.14,9157.66,1.3,47.96,520.34,2388.15,8227.73,8.5279,0.03,394,2388,100.0,38.45,23.0684,-1
12474,63,168,0.0,-0.0002,100.0,518.67,643.82,1607.15,1427.47,14.62,21.61,552.5,2388.13,9159.54,1.3,47.9,520.48,2388.13,8224.33,8.5061,0.03,396,2388,100.0,38.46,23.1303,-1
12475,63,169,-0.0025,0.0003,100.0,518.67,643.06,1599.04,1426.49,14.62,21.61,552.1,2388.19,9162.08,1.3,48.17,520.64,2388.15,8222.39,8.5356,0.03,396,2388,100.0,38.38,23.0888,-1
12476,63,170,-0.0003,-0.0002,100.0,518.67,643.4,1609.06,1426.65,14.62,21.61,551.95,2388.12,9165.91,1.3,48.12,519.67,2388.12,8228.9,8.4922,0.03,397,2388,100.0,38.48,23.0079,-1
12477,63,171,0.0013,-0.0001,100.0,518.67,643.52,1599.89,1436.27,14.62,21.61,552.11,2388.21,9172.45,1.3,48.02,520.16,2388.13,8229.8,8.5109,0.03,397,2388,100.0,38.5,23.059,-1
12478,63,172,-0.0037,-0.0004,100.0,518.67,643.24,1604.96,1426.43,14.62,21.61,551.23,2388.22,9167.75,1.3,48.17,520.47,2388.15,8235.13,8.5118,0.03,397,2388,100.0,38.38,22.9498,-1
12479,63,173,-0.0023,-0.0003,100.0,518.67,643.86,1605.08,1432.1,14.62,21.61,551.54,2388.22,9172.54,1.3,48.28,519.97,2388.14,8240.39,8.5099,0.03,398,2388,100.0,38.4,22.9874,-1
12480,63,174,-0.0007,-0.0003,100.0,518.67,643.43,1603.87,1424.72,14.62,21.61,551.7,2388.16,9175.01,1.3,48.21,520.16,2388.16,8239.45,8.5265,0.03,397,2388,100.0,38.31,23.2228,-1
12751,64,271,-0.0015,0.0003,100.0,518.67,643.07,1602.53,1430.37,14.62,21.61,551.02,2388.15,9099.46,1.3,48.19,519.79,2388.21,8168.61,8.5376,0.03,396,2388,100.0,38.39,23.0373,-1
12753,64,273,0.0009,0.0002,100.0,518.67,643.61,1604.23,1427.56,14.62,21.61,552.4,2388.17,9095.13,1.3,48.17,519.66,2388.2,8168.17,8.521,0.03,397,2388,100.0,38.31,23.1182,-1
12757,64,277,0.0031,0.0001,100.0,518.67,643.93,1608.81,1427.23,14.62,21.61,551.56,2388.22,9097.71,1.3,48.26,519.99,2388.19,8172.33,8.5279,0.03,395,2388,100.0,38.45,23.0162,-1
12758,64,278,-0.002,0.0004,100.0,518.67,643.73,1604.42,1436.14,14.62,21.61,551.71,2388.22,9102.34,1.3,48.09,519.63,2388.22,8170.0,8.5054,0.03,397,2388,100.0,38.4,23.1366,-1
12759,64,279,0.0007,0.0002,100.0,518.67,643.63,1606.92,1437.98,14.62,21.61,551.94,2388.19,9109.27,1.3,48.09,519.15,2388.2,8177.66,8.5338,0.03,396,2388,100.0,38.54,23.1942,-1
12760,64,280,-0.0013,-0.0004,100.0,518.67,643.66,1607.07,1428.08,14.62,21.61,552.31,2388.29,9099.97,1.3,48.06,520.11,2388.27,8175.6,8.5413,0.03,396,2388,100.0,38.3,23.0323,-1
12761,64,281,-0.0,0.0004,100.0,518.67,643.75,1607.98,1430.33,14.62,21.61,551.42,2388.25,9102.81,1.3,48.05,519.95,2388.22,8177.78,8.5252,0.03,395,2388,100.0,38.44,23.072,-1
12762,64,282,-0.0028,-0.0004,100.0,518.67,643.76,1606.06,1426.12,14.62,21.61,551.41,2388.21,9106.18,1.3,48.26,519.81,2388.19,8172.79,8.5396,0.03,397,2388,100.0,38.51,23.052,-1
12763,64,283,0.002,-0.0001,100.0,518.67,643.88,1605.47,1425.77,14.62,21.61,550.6,2388.17,9111.28,1.3,48.15,519.54,2388.22,8181.59,8.5458,0.03,397,2388,100.0,38.45,23.1041,-1
12789,65,26,-0.0043,-0.0003,100.0,518.67,641.76,1580.05,1396.15,14.62,21.6,553.84,2387.98,9064.38,1.3,47.25,522.29,2388.01,8139.04,8.3656,0.03,391,2388,100.0,39.0,23.4348,-1
12912,65,149,-0.0002,0.0,100.0,518.67,643.33,1605.33,1428.48,14.62,21.61,550.57,2388.27,9037.18,1.3,48.21,520.37,2388.33,8117.6,8.5306,0.03,396,2388,100.0,38.48,23.1331,-1
12913,65,150,0.0017,0.0004,100.0,518.67,643.59,1593.13,1428.51,14.62,21.61,550.94,2388.27,9045.59,1.3,47.99,520.07,2388.32,8113.95,8.5321,0.03,395,2388,100.0,38.47,23.1119,-1
12914,65,151,-0.0016,-0.0004,100.0,518.67,643.01,1602.05,1427.38,14.62,21.61,551.12,2388.32,9042.14,1.3,48.25,519.67,2388.28,8111.41,8.5206,0.03,396,2388,100.0,38.39,23.0744,-1
12915,65,152,-0.0014,0.0003,100.0,518.67,643.95,1602.77,1426.13,14.62,21.61,551.38,2388.29,9040.12,1.3,48.2,519.53,2388.3,8112.12,8.5036,0.03,395,2388,100.0,38.61,23.1309,-1
12916,65,153,0.0021,-0.0001,100.0,518.67,643.95,1592.45,1432.83,14.62,21.61,551.19,2388.28,9030.23,1.3,48.08,519.73,2388.34,8109.49,8.5197,0.03,396,2388,100.0,38.37,23.1362,-1
13110,66,194,0.0019,-0.0,100.0,518.67,642.98,1597.2,1429.25,14.62,21.61,551.57,2388.24,9078.85,1.3,48.17,520.3,2388.18,8159.04,8.5307,0.03,397,2388,100.0,38.31,22.9917,-1
13113,66,197,-0.0008,-0.0003,100.0,518.67,643.24,1602.18,1434.96,14.62,21.61,551.35,2388.28,9078.31,1.3,48.28,519.82,2388.23,8147.11,8.5088,0.03,397,2388,100.0,38.54,23.1617,-1
13115,66,199,0.0002,0.0004,100.0,518.67,643.43,1605.43,1430.21,14.62,21.61,551.22,2388.23,9078.0,1.3,48.15,519.89,2388.25,8142.39,8.4984,0.03,397,2388,100.0,38.52,23.0267,-1
13116,66,200,-0.0014,-0.0003,100.0,518.67,643.66,1595.1,1431.68,14.62,21.61,551.1,2388.16,9077.16,1.3,48.13,519.5,2388.26,8147.47,8.5277,0.03,395,2388,100.0,38.46,23.0516,-1
13117,66,201,-0.0011,0.0003,100.0,518.67,643.02,1599.4,1429.37,14.62,21.61,551.13,2388.29,9074.71,1.3,48.31,519.56,2388.23,8148.76,8.5424,0.03,395,2388,100.0,38.42,22.9784,-1
13118,66,202,-0.0038,0.0004,100.0,518.67,643.88,1607.66,1429.38,14.62,21.61,551.53,2388.23,9071.25,1.3,48.19,519.38,2388.25,8147.9,8.5382,0.03,396,2388,100.0,38.38,23.1412,-1
13422,67,304,0.003,-0.0001,100.0,518.67,644.14,1598.36,1426.61,14.62,21.61,552.31,2388.23,9077.61,1.3,48.26,519.68,2388.19,8147.76,8.5339,0.03,396,2388,100.0,38.37,23.071,-1
13426,67,308,-0.0015,0.0004,100.0,518.67,643.72,1603.45,1429.87,14.62,21.61,550.48,2388.27,9081.02,1.3,48.02,520.24,2388.26,8148.52,8.4953,0.03,396,2388,100.0,38.65,23.0674,-1
13427,67,309,-0.0002,0.0001,100.0,518.67,643.64,1596.88,1426.89,14.62,21.61,551.1,2388.26,9072.93,1.3,48.18,519.52,2388.3,8146.97,8.5246,0.03,397,2388,100.0,38.52,23.0712,-1
13428,67,310,0.002,0.0003,100.0,518.67,643.17,1606.73,1436.56,14.62,21.61,550.92,2388.25,9069.83,1.3,48.18,520.18,2388.2,8150.97,8.4953,0.03,394,2388,100.0,38.52,23.0628,-1
13430,67,312,-0.001,-0.0002,100.0,518.67,643.4,1599.47,1434.77,14.62,21.61,551.29,2388.22,9077.67,1.3,48.17,520.07,2388.28,8147.69,8.5342,0.03,396,2388,100.0,38.44,23.1478,-1
13431,67,313,0.0009,-0.0003,100.0,518.67,643.57,1599.78,1424.96,14.62,21.61,551.3,2388.29,9074.14,1.3,48.28,520.29,2388.21,8146.04,8.5668,0.03,397,2388,100.0,38.45,23.1288,-1
13618,68,187,-0.001,0.0004,100.0,518.67,643.94,1608.22,1420.22,14.62,21.61,551.99,2388.16,9143.25,1.3,47.9,520.9,2388.1,8207.12,8.4587,0.03,394,2388,100.0,38.46,23.0604,-1
13619,68,188,-0.0033,0.0001,100.0,518.67,643.73,1603.63,1433.65,14.62,21.61,551.99,2388.13,9138.64,1.3,48.07,520.5,2388.17,8209.39,8.5214,0.03,396,2388,100.0,38.43,23.2017,-1
13620,68,189,0.0031,-0.0002,100.0,518.67,643.85,1607.81,1421.73,14.62,21.61,552.24,2388.14,9139.01,1.3,48.14,520.69,2388.07,8206.12,8.4776,0.03,395,2388,100.0,38.36,23.1627,-1
13622,68,191,0.0015,-0.0002,100.0,518.67,643.57,1606.71,1421.81,14.62,21.61,552.1,2388.12,9147.27,1.3,47.99,520.06,2388.14,8214.13,8.5127,0.03,398,2388,100.0,38.61,23.0998,-1
13623,68,192,-0.0003,-0.0004,100.0,518.67,643.36,1597.02,1432.07,14.62,21.61,551.68,2388.1,9138.57,1.3,47.81,520.66,2388.18,8208.49,8.4559,0.03,395,2388,100.0,38.54,22.9872,-1
13625,68,194,-0.0024,-0.0004,100.0,518.67,643.4,1604.79,1430.98,14.62,21.61,552.23,2388.16,9149.24,1.3,48.13,520.42,2388.19,8213.49,8.5249,0.03,397,2388,100.0,38.33,23.0805,-1
13626,68,195,-0.0014,-0.0,100.0,518.67,643.49,1602.36,1423.14,14.62,21.61,552.14,2388.15,9163.16,1.3,48.07,520.48,2388.14,8217.95,8.5257,0.03,396,2388,100.0,38.29,23.0226,-1
13627,68,196,-0.0017,-0.0005,100.0,518.67,643.74,1604.93,1428.54,14.62,21.61,551.85,2388.15,9154.59,1.3,48.12,520.43,2388.11,8221.66,8.5285,0.03,398,2388,100.0,38.33,23.1495,-1
13628,68,197,0.0018,-0.0002,100.0,518.67,643.83,1593.46,1427.03,14.62,21.61,551.44,2388.17,9156.8,1.3,48.41,520.2,2388.18,8221.9,8.4921,0.03,397,2388,100.0,38.36,23.095,-1
13629,68,198,-0.0017,0.0001,100.0,518.67,643.88,1614.72,1428.79,14.62,21.61,552.04,2388.27,9161.2,1.3,48.16,519.98,2388.18,8226.67,8.5263,0.03,396,2388,100.0,38.44,23.08,-1
13630,68,199,-0.0037,-0.0004,100.0,518.67,643.88,1609.59,1430.17,14.62,21.61,551.47,2388.2,9158.41,1.3,48.16,519.72,2388.14,8226.34,8.5196,0.03,395,2388,100.0,38.4,23.0888,-1
13970,69,340,-0.0047,-0.0001,100.0,518.67,643.45,1589.69,1422.42,14.62,21.61,551.01,2388.26,9059.05,1.3,48.16,519.87,2388.33,8128.67,8.4924,0.03,397,2388,100.0,38.49,23.0744,-1
13975,69,345,0.0003,0.0002,100.0,518.67,643.97,1607.97,1426.21,14.62,21.61,551.35,2388.28,9059.46,1.3,48.08,519.47,2388.2,8128.13,8.5109,0.03,397,2388,100.0,38.59,23.1089,-1
13978,69,348,0.0006,-0.0003,100.0,518.67,643.45,1599.49,1427.13,14.62,21.61,551.18,2388.29,9045.07,1.3,48.23,520.11,2388.24,8132.81,8.5353,0.03,395,2388,100.0,38.45,23.1088,-1
13981,69,351,-0.0013,-0.0,100.0,518.67,643.18,1595.07,1433.34,14.62,21.61,551.12,2388.26,9052.0,1.3,48.25,519.75,2388.26,8134.02,8.5193,0.03,396,2388,100.0,38.42,23.1454,-1
